EVENT_ID,EVENT_TIME,PROCESSED_TIME,UPDATED_TIME,DEVICE_ID,SESSION_ID,VIEW_ID,EVENT_TYPE,EVENT_PROPERTIES,SOURCE_TYPE,SOURCE_PROPERTIES
aMLO2T8hqJu_7CjZGDkukna_3bM2TXQXALi_3HwmLS3f7kY,2023-10-07 15:16:26.756,2023-10-07 15:17:51.454,2023-10-07 16:01:02.520,9053212042706995204,6393870551975318108,2677296596758573516,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html body div.MuiModal-root.css-8ndowl[role=\""presentation\""] div.MuiBox-root.css-1jlcw9t div div.rdrCalendarWrapper.rdrDateRangeWrapper div.rdrMonthAndYearWrapper span.rdrMonthAndYearPickers span.rdrMonthPicker select"",
    ""text"": ""*""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/search/77955"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/search/77955""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
aMLO2T8hqJu_7CjZGDkukna_3bM2TXQXALi_kri7CkUPv8b,2023-10-07 15:17:21.613,2023-10-07 15:17:51.454,2023-10-07 16:01:02.520,9053212042706995204,6393870551975318108,2677296596758573516,click,"{
  ""target"": {
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div[data-component=\""checkout-page\""] div div div button.next-button[data-element=\""checkout-next-button\""]"",
    ""text"": ""Next""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/search/77955/checkout#payment"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/search/77955/checkout""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
aMLO2T8hqJu_7CjZGDkukna_3bM2TXQXALi_cC5peLlsFkW,2023-10-07 15:16:18.829,2023-10-07 15:17:51.454,2023-10-07 16:01:02.520,9053212042706995204,6393870551975318108,2677296596758573516,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html body div.MuiModal-root.css-8ndowl[role=\""presentation\""] div.MuiBox-root.css-1jlcw9t div div.rdrCalendarWrapper.rdrDateRangeWrapper div.rdrDateDisplayWrapper div.rdrDateDisplay span.rdrDateDisplayItem.rdrDateInput input"",
    ""text"": ""************""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/search/77955"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/search/77955""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
aMLO2T8hqJu_7CjZGDkukna_3bM2TXQXALi_52BQXxPTyba,2023-10-07 15:17:08.238,2023-10-07 15:17:51.454,2023-10-07 16:01:02.520,9053212042706995204,6393870551975318108,2677296596758573516,click,"{
  ""target"": {
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div[data-component=\""checkout-page\""] div div div div div.MuiAutocomplete-hasPopupIcon.MuiAutocomplete-root.css-1l6di18 div.MuiFormControl-fullWidth.MuiFormControl-root.MuiTextField-root.css-feqhe6[data-element=\""billing-state-select\""] div.MuiAutocomplete-inputRoot.MuiInputBase-adornedEnd.MuiInputBase-colorPrimary.MuiInputBase-formControl.MuiInputBase-fullWidth.MuiInputBase-root.MuiOutlinedInput-root.css-segi59 input#state-checkout.MuiAutocomplete-input.MuiAutocomplete-inputFocused.MuiInputBase-input.MuiInputBase-inputAdornedEnd.MuiOutlinedInput-input.css-1uvydh2[role=\""combobox\""][type=\""text\""]"",
    ""text"": ""State""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/search/77955/checkout#billing"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/search/77955/checkout""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
aMLO2T8hqJu_7CjZGDkukna_3bM2TXQXALi_16daWxbTFII,2023-10-07 15:15:49.719,2023-10-07 15:17:51.454,2023-10-07 16:01:02.520,9053212042706995204,6393870551975318108,2677296596758573516,identify,"{
  ""user_properties"": {
    ""abtastyvisitorid_str"": ""ns64v9stvfads2am""
  }
}",web,"{
  ""entrypoint"": ""setVars"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/search/77955"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/search/77955""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
aMLO2T8hqJu_7CjZGDkukna_3bM2TXQXALi_1mKDUS70ZGu,2023-10-07 15:16:04.924,2023-10-07 15:17:51.454,2023-10-07 16:01:02.520,9053212042706995204,6393870551975318108,2677296596758573516,first_input_delay,"{
  ""first_input_delay_millis"": 9
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/search/77955"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/search/77955""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
aMLO2T8hqJu_7CjZGDkukna_3bM2TXQXALi_6Q9rDQjBl6y,2023-10-07 15:15:58.218,2023-10-07 15:17:51.454,2023-10-07 16:01:02.520,9053212042706995204,6393870551975318108,2677296596758573516,load,"{
  ""dom_content_time_millis"": 6285,
  ""first_paint_time_millis"": 6323,
  ""largest_paint_time_millis"": 7334,
  ""load_time_millis"": 7522
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/search/77955"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/search/77955""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_ig65tN1wZGI,2023-06-02 11:09:36.333,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,identify,"{
  ""user_properties"": {
    ""cargosupportid_str"": ""liegqprpv05ly08m4di""
  }
}",web,"{
  ""entrypoint"": ""setVars"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_duEUwdz48eW,2023-06-02 11:09:36.329,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,page_properties,"{
  ""page_name"": ""HomePage""
}",web,"{
  ""initial_referrer"": {},
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_6zIRi5bTn9S_cICYDqWOZEo,2023-06-02 11:34:26.863,2023-06-02 11:34:58.857,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,5519388861709771544,identify,"{
  ""user_display_name"": ""User 11867""
}",web,"{
  ""initial_referrer"": {},
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_85PhM2xL8sQ,2023-06-02 11:09:37.629,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div div div div select#to-month.mobile-date-picker"",
    ""text"": ""*""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_d5FV5TXNCZ1,2023-06-02 11:09:52.609,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,click,"{
  ""target"": {
    ""raw_selector"": ""html body div.MuiModal-root.css-8ndowl[role=\""presentation\""] div#login-modal.MuiBox-root.css-cjsmap div div div.MuiInput-root.MuiInput-underline.MuiInputBase-colorPrimary.MuiInputBase-root.css-1up7ebe[data-element=\""login-email-input\""] input#login-email-input.MuiInput-input.MuiInputBase-input.css-mnn31[type=\""text\""]"",
    ""text"": "" ""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_5H2S4xCYNf2_cB3hcqRqOaF,2023-06-02 11:34:39.558,2023-06-02 11:34:47.161,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,4779218656240254408,navigate,"{
  ""navigate_reason"": ""navigate""
}",web,"{
  ""initial_referrer"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/products/duffel-bag"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/products/duffel-bag""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_1IngN0WwS2a_3ygs7kVTRWV,2023-06-02 11:34:47.773,2023-06-02 11:44:44.878,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,1440012126242493758,identify,"{
  ""user_display_name"": ""User 11867""
}",web,"{
  ""initial_referrer"": {},
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_3gaWoeu8o1r,2023-06-02 11:09:59.507,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div div div div select#from-year.mobile-date-picker"",
    ""text"": ""****""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_1IngN0WwS2a_kPmmg5wGtWG,2023-06-02 11:34:48.570,2023-06-02 11:44:44.878,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,1440012126242493758,cumulative_layout_shift,{},web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_6zIRi5bTn9S_68T8ulmPSlE,2023-06-02 11:34:38.888,2023-06-02 11:34:58.857,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,5519388861709771544,click,"{
  ""target"": {
    ""raw_selector"": ""html.js body.gradient main#MainContent.content-for-layout.focus-none[role=\""main\""] section#shopify-section-template--14717345497181__featured_collection.section.shopify-section div.color-background-1.gradient.isolate div.collection.page-width.section-template--14717345497181__featured_collection-padding slider-component.slider-mobile-gutter ul#Slider-template--14717345497181__featured_collection.contains-card.contains-card--standard.grid.grid--2-col-tablet-down.grid--4-col-desktop.product-grid[role=\""list\""] li#Slide-template--14717345497181__featured_collection-4.grid__item div.card-wrapper.underline-links-hover div.card.card--media.card--standard div.card__content div.card__information h3.card__heading.h5 a.full-unstyled-link[href=\""https://cargo-merch.myshopify.com/products/duffel-bag\""]"",
    ""text"": ""\n              Duffel Bag\n            ""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_2YNeBOpyGhj,2023-06-02 11:10:08.417,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,navigate,{},web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/favorites"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/favorites""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_lY8rIWxebqT,2023-06-02 11:10:12.319,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,click,"{
  ""target"": {
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div div div.MuiGrid-container.MuiGrid-root.MuiGrid-spacing-md-6.MuiGrid-spacing-xs-4.css-1mugb93 div.MuiGrid-grid-md-4.MuiGrid-grid-sm-4.MuiGrid-grid-xs-2.MuiGrid-item.MuiGrid-root.css-1yl366.favorite-location-tile div.MuiBox-root.css-0 div div.fav-grid-item"",
    ""text"": "" ""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/favorites"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/favorites""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_1wp7wJkmA1,2023-06-02 11:10:08.417,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,page_properties,"{
  ""page_name"": ""Favorites""
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/favorites"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/favorites""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
